Incident_ID,Year,Street_Name,Cross_Street,Distance,Junction_Relation,Total_Injuries,Total_Fatalities,Injury_Severity,Collision_Manner,Light_Condition,Weather,Surface_Condition,Age_1,Gender_1,Travel_One,UnitAction_One,Violation1_Drv1,AlcoholUse_ 1,DrugUse_1,Age_2,Gender_2,TravelDirection_2,UnitAction_2,Violation_2,AlcoholUse_2,DrugUse_2,Latitude,Longitude,Date,Time
3614009,2019,Southern Ave,Priest Dr,-123.0,Intersection Related 206,0.0,0.0,No Injury,Rear End,Daylight,Clear,Dry,34.0,Male,East,Going Straight Ahead,Followed Too Closely,No Apparent Influence,No Apparent Influence,18.0,Male,East,Stopped In Trafficway,No Improper Action,No Apparent Influence,No Apparent Influence,33.39288,-111.96117,2019-12-13,15:13:00
3608015,2019,Alameda Dr,Priest Dr,35.0,Intersection Related 206,0.0,0.0,No Injury,Sideswipe Same Direction,Daylight,Clear,Dry,25.0,Male,West,Making Right Turn,Failed To Keep In Proper Lane,No Apparent Influence,No Apparent Influence,56.0,Male,West,Stopped In Trafficway,No Improper Action,No Apparent Influence,No Apparent Influence,33.40014,-111.96066,2019-12-13,16:00:00
3605141,2019,Southern Ave,Mill Ave,-67.0,Intersection Related 206,1.0,0.0,Suspected Minor Injury,Rear End,Daylight,Clear,Dry,45.0,Male,East,Going Straight Ahead,Followed Too Closely,No Apparent Influence,No Apparent Influence,64.0,Male,East,Slowing In Trafficway,No Improper Action,No Apparent Influence,No Apparent Influence,33.39286,-111.93982,2019-12-13,19:07:00
3604998,2019,Washington St,Priest Dr,-98.0,Intersection Related 206,0.0,0.0,No Injury,Unknown,Daylight,Clear,Dry,62.0,Male,East,Going Straight Ahead,Failed To Keep In Proper Lane,No Apparent Influence,No Apparent Influence,28.0,Male,East,Stopped In Trafficway,No Improper Action,No Apparent Influence,No Apparent Influence,33.44284,-111.9568,2019-12-13,21:51:00
3605143,2019,Southern Ave,Mill Ave,-115.0,Not Junction Related,0.0,0.0,No Injury,Sideswipe Same Direction,Daylight,Clear,Dry,47.0,Male,North,Making Right Turn,Unsafe Lane Change,No Apparent Influence,No Apparent Influence,60.0,Male,East,Going Straight Ahead,No Improper Action,No Apparent Influence,No Apparent Influence,33.39286,-111.93998,2019-12-13,22:37:00
3605033,2019,Apache Blvd,Dorsey Ln,0.0,Intersection 4 Way 202,1.0,0.0,Suspected Minor Injury,Left Turn,Dusk,Clear,Dry,23.0,Male,East,Making Left Turn,Other,No Apparent Influence,No Apparent Influence,23.0,Male,West,Going Straight Ahead,No Improper Action,No Apparent Influence,No Apparent Influence,33.41476,-111.9177,2019-12-14,00:16:00
3623037,2019,Southern Ave,Potter Dr,0.0,Intersection 4 Way 202,0.0,0.0,No Injury,Left Turn,Dusk,Clear,Dry,65.0,Male,North,Going Straight Ahead,No Improper Action,No Apparent Influence,No Apparent Influence,43.0,Male,East,Going Straight Ahead,No Improper Action,No Apparent Influence,No Apparent Influence,33.3928,-111.97233,2019-12-14,00:30:00
3605356,2019,Hardy Dr,Baseline Rd,200.0,Not Junction Related,0.0,0.0,No Injury,Rear End,Dark Not Lighted,Clear,Dry,26.0,Male,South,Going Straight Ahead,Speed To Fast For Conditions,No Apparent Influence,No Apparent Influence,22.0,Female,South,Stopped In Trafficway,No Improper Action,No Apparent Influence,No Apparent Influence,33.37876,-111.9525,2019-12-14,01:16:00
3607978,2019,Priest Dr,5th St,0.0,Intersection 4 Way 202,0.0,0.0,No Injury,Angle - Other Than Left Turn 2,Dark Lighted,Clear,Dry,29.0,Male,North,Going Straight Ahead,Unknown,No Apparent Influence,No Apparent Influence,21.0,Male,West,Going Straight Ahead,Unknown,No Apparent Influence,No Apparent Influence,33.42562,-111.96097,2019-12-14,01:34:00
3614253,2019,Warner Rd,Kyrene Rd,0.0,Intersection Non Interchange,0.0,0.0,No Injury,Left Turn,Dark Lighted,Clear,Dry,82.0,Male,Southeast,Making Left Turn,Failed To Yield Right Of Way,No Apparent Influence,No Apparent Influence,56.0,Male,East,Going Straight Ahead,No Improper Action,No Apparent Influence,No Apparent Influence,33.3346,-111.94566,2019-12-14,04:21:00
3605131,2019,Elliot Rd,I-10 Exit 157 A-Ramp,0.0,Intersection 4 Way 202,1.0,0.0,Possible Injury,Left Turn,Dark Lighted,Clear,Dry,57.0,Male,East,Going Straight Ahead,Unknown,No Apparent Influence,No Apparent Influence,69.0,Male,West,Making Left Turn,Unknown,No Apparent Influence,No Apparent Influence,33.34907,-111.97283,2019-12-14,05:51:00
3608016,2019,Elliot Rd,I-10 Exit 157 A-Ramp,30.0,Intersection Related 206,0.0,0.0,No Injury,Sideswipe Same Direction,Daylight,Clear,Dry,56.0,Male,East,Making Left Turn,Unknown,No Apparent Influence,No Apparent Influence,55.0,Male,East,Making Left Turn,Unknown,No Apparent Influence,No Apparent Influence,33.34908,-111.97273,2019-12-15,00:09:00
3607975,2019,Rural Rd,Rio Salado Pkwy,-100.0,Intersection Related 206,0.0,0.0,No Injury,Rear End,Dark Lighted,Clear,Dry,22.0,Female,North,Going Straight Ahead,No Improper Action,No Apparent Influence,No Apparent Influence,24.0,Male,North,Going Straight Ahead,No Improper Action,No Apparent Influence,No Apparent Influence,33.42857,-111.92629,2019-12-15,01:05:00
3605179,2019,Priest Dr,Rio Salado Pkwy,-55.0,Intersection 4 Way 202,0.0,0.0,No Injury,Rear End,Dark Lighted,Clear,Dry,21.0,Male,North,Going Straight Ahead,Speed To Fast For Conditions,No Apparent Influence,Drugs,37.0,Male,North,Slowing In Trafficway,No Improper Action,No Apparent Influence,No Apparent Influence,33.42941,-111.96096,2019-12-15,02:56:00
3606694,2019,Rio Salado Pkwy,McClintock Dr,45.0,Intersection Related 206,0.0,0.0,No Injury,Sideswipe Same Direction,Daylight,Clear,Dry,49.0,Female,West,Changing Lanes,Unsafe Lane Change,No Apparent Influence,No Apparent Influence,44.0,Female,West,Going Straight Ahead,No Improper Action,No Apparent Influence,No Apparent Influence,33.42928,-111.90892,2019-12-15,15:02:00
3605312,2019,Broadway Rd,Price Rd,0.0,Intersection 201,0.0,0.0,No Injury,Sideswipe Same Direction,Daylight,Clear,Dry,19.0,Male,North,Going Straight Ahead,Failed To Keep In Proper Lane,No Apparent Influence,No Apparent Influence,49.0,Male,North,Going Straight Ahead,No Improper Action,No Apparent Influence,No Apparent Influence,33.40748,-111.89033,2019-12-15,17:51:00
3605133,2019,Mitchell Dr,9th St,-28.0,Not Junction Related,0.0,0.0,No Injury,Angle - Other Than Left Turn 2,Daylight,Clear,Dry,25.0,Male,South,Leaving Parking Position,Failed To Yield Right Of Way,No Apparent Influence,No Apparent Influence,22.0,Female,South,Going Straight Ahead,No Improper Action,No Apparent Influence,No Apparent Influence,33.42056,-111.94798,2019-12-15,21:54:00
3605869,2019,Rio Salado Pkwy,Perry Ln,-75.0,Not Junction Related,0.0,0.0,No Injury,Rear End,Daylight,Clear,Dry,49.0,Male,East,Slowing In Trafficway,Speed To Fast For Conditions,No Apparent Influence,No Apparent Influence,47.0,Male,East,Stopped In Trafficway,No Improper Action,No Apparent Influence,No Apparent Influence,33.42924,-111.90501,2019-12-15,22:24:00
3605311,2019,Farmer Ave,6th St,0.0,Intersection T Inter 203,0.0,0.0,No Injury,Angle - Other Than Left Turn 2,Dark Lighted,Clear,Dry,27.0,Male,East,Making Right Turn,Ran Stop Sign,No Apparent Influence,No Apparent Influence,49.0,Female,South,Going Straight Ahead,No Improper Action,No Apparent Influence,No Apparent Influence,33.42432,-111.94429,2019-12-16,03:53:00
3606682,2019,Broadway Rd,55th St,0.0,Intersection 4 Way 202,2.0,0.0,Suspected Minor Injury,Left Turn,Daylight,Clear,Dry,25.0,Male,West,Making Left Turn,Failed To Yield Right Of Way,No Apparent Influence,No Apparent Influence,42.0,Female,East,Going Straight Ahead,No Improper Action,No Apparent Influence,No Apparent Influence,33.40758,-111.96582,2019-12-16,13:07:00
3605268,2019,Baseline Rd,Hazelton Ln,-90.0,Intersection Related 206,2.0,0.0,Suspected Minor Injury,Angle - Other Than Left Turn 2,Daylight,Clear,Dry,17.0,Female,North,Making Left Turn,Failed To Yield Right Of Way,No Apparent Influence,No Apparent Influence,61.0,Male,East,Going Straight Ahead,No Improper Action,No Apparent Influence,No Apparent Influence,33.37844,-111.90491,2019-12-16,22:37:00
3605919,2019,Scottsdale Rd,Gilbert Dr,0.0,Not Junction Related,1.0,0.0,Suspected Minor Injury,Left Turn,Dark Lighted,Clear,Dry,34.0,Male,North,Making Left Turn,Failed To Yield Right Of Way,No Apparent Influence,No Apparent Influence,41.0,Male,South,Going Straight Ahead,No Improper Action,No Apparent Influence,No Apparent Influence,33.43756,-111.92628,2019-12-17,00:09:00
3605913,2019,Rio Salado Pkwy,Siesta Ln,110.0,Not Junction Related,2.0,0.0,Suspected Minor Injury,Rear End,Dark Lighted,Clear,Dry,21.0,Male,East,Going Straight Ahead,Speed To Fast For Conditions,No Apparent Influence,No Apparent Influence,47.0,Female,East,Stopped In Trafficway,No Improper Action,No Apparent Influence,No Apparent Influence,33.42937,-111.89326,2019-12-17,02:25:00
3605303,2019,Knox Rd,Rural Rd,35.0,Intersection Related 206,0.0,0.0,No Injury,Rear End,Dark Lighted,Clear,Dry,18.0,Female,West,Going Straight Ahead,Speed To Fast For Conditions,No Apparent Influence,No Apparent Influence,17.0,Female,West,Stopped In Trafficway,No Improper Action,No Apparent Influence,No Apparent Influence,33.32736,-111.92818,2019-12-17,02:49:00
3607990,2019,Rural Rd,Broadway Rd,170.0,Driveway Or Alley,0.0,0.0,No Injury,Left Turn,Dark Lighted,Clear,Dry,41.0,Female,South,Making Left Turn,Failed To Yield Right Of Way,No Apparent Influence,No Apparent Influence,33.0,Male,North,Going Straight Ahead,No Improper Action,No Apparent Influence,No Apparent Influence,33.40797,-111.92628,2019-12-17,03:11:00
3606667,2019,Baseline Rd,Price Rd,-150.0,Not Junction Related,1.0,0.0,Possible Injury,Rear End,Dark Lighted,Clear,Dry,25.0,Female,East,Changing Lanes,Disregarded Traffic Signal,No Apparent Influence,No Apparent Influence,44.0,Female,East,Going Straight Ahead,No Improper Action,No Apparent Influence,No Apparent Influence,33.37846,-111.89411,2019-12-17,13:04:00
3606664,2019,Kyrene Rd,Cornell Dr,30.0,Intersection Related 206,0.0,0.0,No Injury,Rear End,Dawn,Clear,Dry,29.0,Male,South,Going Straight Ahead,Speed To Fast For Conditions,No Apparent Influence,No Apparent Influence,25.0,Female,South,Slowing In Trafficway,No Improper Action,No Apparent Influence,No Apparent Influence,33.37183,-111.94595,2019-12-17,13:48:00
3605930,2019,Rural Rd,E Terrace Rd,90.0,Intersection Related 206,0.0,0.0,No Injury,Rear End,Dawn,Clear,Dry,31.0,Female,South,Slowing In Trafficway,Speed To Fast For Conditions,No Apparent Influence,No Apparent Influence,25.0,Male,South,Stopped In Trafficway,No Improper Action,No Apparent Influence,No Apparent Influence,33.41939,-111.9263,2019-12-17,13:52:00
3608879,2019,5th St,Forest Service 01 Tempe Ave,30.0,Driveway Or Alley,0.0,0.0,No Injury,Left Turn,Daylight,Clear,Dry,67.0,Male,South,Making Left Turn,Failed To Yield Right Of Way,No Apparent Influence,No Apparent Influence,25.0,Male,West,Stopped In Trafficway,No Improper Action,No Apparent Influence,No Apparent Influence,33.42552,-111.93657,2019-12-17,16:12:00
3608911,2019,Priest Dr,W Commerce Dr,-50.0,Intersection Related 206,0.0,0.0,No Injury,Rear End,Daylight,Clear,Dry,49.0,Male,North,Going Straight Ahead,Followed Too Closely,No Apparent Influence,No Apparent Influence,57.0,Female,North,Stopped In Trafficway,No Improper Action,No Apparent Influence,No Apparent Influence,33.33671,-111.96313,2019-12-17,18:33:00
3605915,2019,Elm St,Apache Blvd,-125.0,Not Junction Related,0.0,0.0,No Injury,Angle - Other Than Left Turn 2,Daylight,Clear,Dry,27.0,Female,East,Other,Failed To Yield Right Of Way,No Apparent Influence,No Apparent Influence,55.0,Male,South,Going Straight Ahead,No Improper Action,No Apparent Influence,No Apparent Influence,33.41442,-111.91246,2019-12-17,21:26:00
3608003,2019,Grove Pkwy,Kyrene Rd,-200.0,Intersection Related 206,0.0,0.0,No Injury,Sideswipe Same Direction,Daylight,Clear,Dry,70.0,Female,East,Changing Lanes,Unsafe Lane Change,No Apparent Influence,No Apparent Influence,27.0,Male,East,Going Straight Ahead,No Improper Action,No Apparent Influence,No Apparent Influence,33.35482,-111.94649,2019-12-17,23:18:00
3608005,2019,Curry Rd,Scottsdale Rd,-200.0,Not Junction Related,0.0,0.0,No Injury,Rear End,Daylight,Clear,Dry,19.0,Male,East,Going Straight Ahead,Speed To Fast For Conditions,No Apparent Influence,No Apparent Influence,27.0,Male,East,Stopped In Trafficway,No Improper Action,No Apparent Influence,No Apparent Influence,33.44029,-111.92699,2019-12-17,23:48:00
3605903,2019,McClintock Dr,University Dr,140.0,Driveway Or Alley,1.0,0.0,Suspected Minor Injury,Rear End,Dusk,Clear,Dry,20.0,Male,North,Going Straight Ahead,Followed Too Closely,No Apparent Influence,No Apparent Influence,30.0,Male,North,Slowing In Trafficway,No Improper Action,No Apparent Influence,No Apparent Influence,33.42237,-111.90911,2019-12-18,00:03:00
3607991,2019,48th St,Broadway Rd,0.0,Intersection 201,1.0,0.0,Possible Injury,Unknown,Dark Lighted,Clear,Dry,33.0,Female,North,Going Straight Ahead,Disregarded Traffic Signal,No Apparent Influence,No Apparent Influence,39.0,Male,East,Going Straight Ahead,No Improper Action,No Apparent Influence,No Apparent Influence,33.40733,-111.97829,2019-12-18,00:53:00
3606105,2019,Baseline Rd,Calle Los Cerros,-200.0,Not Junction Related,0.0,0.0,No Injury,Sideswipe Same Direction,Dark Lighted,Clear,Dry,21.0,Male,West,Changing Lanes,Unsafe Lane Change,No Apparent Influence,No Apparent Influence,30.0,Female,West,Going Straight Ahead,No Improper Action,No Apparent Influence,No Apparent Influence,33.37821,-111.97474,2019-12-18,01:24:00
3614071,2019,University Dr,George Dr,25.0,Intersection Related 206,1.0,0.0,Possible Injury,Head On,Dark Lighted,Clear,Dry,32.0,Female,East,Going Straight Ahead,Other,No Apparent Influence,No Apparent Influence,25.0,Male,West,Going Straight Ahead,No Improper Action,No Apparent Influence,No Apparent Influence,33.42209,-111.88734,2019-12-18,01:48:00
3604966,2019,Guadalupe Rd,College Ave,0.0,Driveway Or Alley,1.0,0.0,Suspected Minor Injury,Left Turn,Daylight,Clear,Dry,44.0,Female,North,Going Straight Ahead,Failed To Yield Right Of Way,No Apparent Influence,No Apparent Influence,27.0,Female,East,Making Left Turn,No Improper Action,No Apparent Influence,No Apparent Influence,33.36373,-111.93379,2019-12-18,14:20:00
3605093,2019,Rural Rd,Lakeshore Dr,0.0,Intersection T Inter 203,2.0,0.0,Suspected Minor Injury,Left Turn,Daylight,Clear,Dry,30.0,Male,South,Making Left Turn,Failed To Yield Right Of Way,No Apparent Influence,No Apparent Influence,21.0,Male,North,Going Straight Ahead,No Improper Action,No Apparent Influence,No Apparent Influence,33.38228,-111.92683,2019-12-18,14:57:00
3605027,2019,Apache Blvd,Price Rd,0.0,Intersection 4 Way 202,1.0,0.0,Suspected Minor Injury,Angle - Other Than Left Turn 2,Daylight,Clear,Dry,31.0,Male,West,Going Straight Ahead,Disregarded Traffic Signal,No Apparent Influence,No Apparent Influence,29.0,Male,South,Going Straight Ahead,No Improper Action,No Apparent Influence,No Apparent Influence,33.41479,-111.89073,2019-12-18,19:13:00
3608917,2019,McClintock Dr,Guadalupe Rd,0.0,Not Junction Related,0.0,0.0,No Injury,Sideswipe Same Direction,Daylight,Clear,Dry,17.0,Female,South,Changing Lanes,Unsafe Lane Change,No Apparent Influence,No Apparent Influence,59.0,Male,South,Going Straight Ahead,No Improper Action,No Apparent Influence,No Apparent Influence,33.36376,-111.91126,2019-12-18,22:27:00
3608853,2019,Baseline Rd,Pointe Pkwy,0.0,Intersection Related 206,0.0,0.0,No Injury,Rear End,Daylight,Clear,Dry,87.0,Female,West,Going Straight Ahead,Followed Too Closely,No Apparent Influence,No Apparent Influence,30.0,Female,West,Stopped In Trafficway,No Improper Action,No Apparent Influence,No Apparent Influence,33.37822,-111.97199,2019-12-18,22:57:00
3605270,2019,Mill Ave,Geneva Dr,-149.0,Intersection Related 206,0.0,0.0,No Injury,Left Turn,Dark Lighted,Clear,Dry,66.0,Female,East,Making Left Turn,Failed To Yield Right Of Way,No Apparent Influence,No Apparent Influence,28.0,Male,South,Going Straight Ahead,No Improper Action,No Apparent Influence,No Apparent Influence,33.3951,-111.93963,2019-12-19,00:42:00
3608950,2019,Priest Dr,La Jolla Dr,214.0,Not Junction Related,0.0,0.0,No Injury,Rear End,Daylight,Clear,Dry,26.0,Female,North,Slowing In Trafficway,Followed Too Closely,No Apparent Influence,No Apparent Influence,33.0,Male,North,Stopped In Trafficway,No Improper Action,No Apparent Influence,No Apparent Influence,33.39087,-111.9608,2019-12-19,01:11:00
3604964,2019,Mill Ave,W 7th St,115.0,Intersection Related 206,0.0,0.0,No Injury,Sideswipe Same Direction,Daylight,Clear,Dry,23.0,Male,South,Changing Lanes,Unsafe Lane Change,No Apparent Influence,No Apparent Influence,31.0,Male,South,Going Straight Ahead,No Improper Action,No Apparent Influence,No Apparent Influence,33.42352,-111.94001,2019-12-19,14:24:00
3605298,2019,McClintock Dr,Center Ln,-100.0,Not Junction Related,0.0,0.0,No Injury,Rear End,Daylight,Clear,Dry,19.0,Male,North,Going Straight Ahead,Followed Too Closely,No Apparent Influence,No Apparent Influence,42.0,Female,North,Stopped In Trafficway,No Improper Action,No Apparent Influence,No Apparent Influence,33.42059,-111.90911,2019-12-19,18:48:00
3607995,2019,Elliot Rd,Priest Dr,0.22,Intersection 201,1.0,0.0,Suspected Minor Injury,Angle - Other Than Left Turn 2,Daylight,Clear,Dry,22.0,Male,West,Going Straight Ahead,Failed To Yield Right Of Way,No Apparent Influence,No Apparent Influence,67.0,Female,South,Going Straight Ahead,No Improper Action,No Apparent Influence,No Apparent Influence,33.34913,-111.95933,2019-12-19,20:54:00
3605022,2019,Mill Ave,Carter Dr,0.0,Intersection 4 Way 202,2.0,0.0,Suspected Minor Injury,Left Turn,Daylight,Clear,Dry,50.0,Female,East,Making Left Turn,Failed To Yield Right Of Way,No Apparent Influence,No Apparent Influence,19.0,Male,South,Going Straight Ahead,No Improper Action,No Apparent Influence,No Apparent Influence,33.38328,-111.93945,2019-12-19,21:05:00
3614172,2019,McClintock Dr,Southern Ave,-150.0,Not Junction Related,0.0,0.0,No Injury,Sideswipe Same Direction,Daylight,Clear,Dry,32.0,Female,North,Changing Lanes,Unsafe Lane Change,No Apparent Influence,No Apparent Influence,39.0,Female,North,Going Straight Ahead,No Improper Action,No Apparent Influence,No Apparent Influence,33.39258,-111.90913,2019-12-19,21:21:00
3608958,2019,Southern Ave,Albert Ave,-35.0,Not Junction Related,2.0,0.0,Possible Injury,Left Turn,Daylight,Clear,Dry,25.0,Male,North,Making Left Turn,Failed To Yield Right Of Way,No Apparent Influence,No Apparent Influence,30.0,Male,East,Going Straight Ahead,No Improper Action,No Apparent Influence,No Apparent Influence,33.39287,-111.96283,2019-12-19,22:12:00
3604995,2019,McClintock Dr,Cornell Dr,0.0,Intersection 4 Way 202,0.0,0.0,No Injury,Rear End,Daylight,Clear,Dry,16.0,Male,North,Going Straight Ahead,Followed Too Closely,No Apparent Influence,No Apparent Influence,49.0,Male,North,Going Straight Ahead,No Improper Action,No Apparent Influence,No Apparent Influence,33.37224,-111.91129,2019-12-19,22:18:00
3608913,2019,Rural Rd,Southshore Dr,80.0,Intersection Related 206,0.0,0.0,No Injury,Rear End,Daylight,Clear,Dry,56.0,Male,South,Going Straight Ahead,Speed To Fast For Conditions,Alcohol,No Apparent Influence,29.0,Female,South,Stopped In Trafficway,No Improper Action,No Apparent Influence,No Apparent Influence,33.37233,-111.92866,2019-12-19,22:25:00
